PROCEDURE,Amount,Key_FS,Source
33310,"1,199.73",33310,Medicare FL
33315,"1,982.21",33315,Medicare FL
33320,"1,106.91",33320,Medicare FL
33321,"1,219.36",33321,Medicare FL
33322,"1,444.71",33322,Medicare FL
33330,"1,462.94",33330,Medicare FL
33335,"1,919.03",33335,Medicare FL
33340,798.59,33340,Medicare FL
33361,"1,245.10",33361,Medicare FL
33362,"1,357.51",33362,Medicare FL
33363,"1,409.44",33363,Medicare FL
33364,"1,405.15",33364,Medicare FL
33365,"1,467.09",33365,Medicare FL
33366,"1,614.41",33366,Medicare FL
33367,628.45,33367,Medicare FL
33368,761.77,33368,Medicare FL
33369,"1,005.48",33369,Medicare FL
33370,137.02,33370,Medicare FL
33390,"1,981.73",33390,Medicare FL
33391,"2,350.07",33391,Medicare FL
33404,"1,796.32",33404,Medicare FL
33405,"2,345.49",33405,Medicare FL
33406,"2,987.87",33406,Medicare FL
33410,"2,626.45",33410,Medicare FL
33411,"3,463.09",33411,Medicare FL
33412,"3,234.47",33412,Medicare FL
33413,"3,311.86",33413,Medicare FL
33414,"2,227.70",33414,Medicare FL
33415,"2,094.86",33415,Medicare FL
33416,"2,089.85",33416,Medicare FL
33417,"1,729.66",33417,Medicare FL
33418,"1,847.95",33418,Medicare FL
33419,434.96,33419,Medicare FL
33420,"1,490.32",33420,Medicare FL
33422,"1,708.25",33422,Medicare FL
33425,"2,820.53",33425,Medicare FL
33426,"2,461.88",33426,Medicare FL
33427,"2,515.29",33427,Medicare FL
33430,"2,893.12",33430,Medicare FL
33440,"3,498.19",33440,Medicare FL
33460,"2,466.83",33460,Medicare FL
33463,"3,169.88",33463,Medicare FL
33464,"2,513.23",33464,Medicare FL
33465,"2,844.28",33465,Medicare FL
33468,"2,541.52",33468,Medicare FL
33471,"1,372.70",33471,Medicare FL
33474,"2,259.37",33474,Medicare FL
33475,"2,391.79",33475,Medicare FL
33476,"1,579.20",33476,Medicare FL
33477,"1,326.50",33477,Medicare FL
33478,"1,630.68",33478,Medicare FL
33496,"1,709.62",33496,Medicare FL
33500,"1,603.34",33500,Medicare FL
33501,"1,145.48",33501,Medicare FL
33502,"1,324.27",33502,Medicare FL
33503,"1,375.33",33503,Medicare FL
33504,"1,519.82",33504,Medicare FL
33505,"2,137.07",33505,Medicare FL
33506,"2,128.51",33506,Medicare FL
33507,"1,784.01",33507,Medicare FL
33508,16.55,33508,Medicare FL
33509,178.55,33509,Medicare FL
33510,"1,995.96",33510,Medicare FL
33511,"2,192.40",33511,Medicare FL
33512,"2,499.56",33512,Medicare FL
33513,"2,554.36",33513,Medicare FL
33514,"2,681.58",33514,Medicare FL
33516,"2,775.32",33516,Medicare FL
33517,193.94,33517,Medicare FL
33518,424.48,33518,Medicare FL
33519,561.87,33519,Medicare FL
33521,673.23,33521,Medicare FL
33522,757.01,33522,Medicare FL
33523,850.35,33523,Medicare FL
33530,541.88,33530,Medicare FL
33533,"1,933.28",33533,Medicare FL
33534,"2,271.70",33534,Medicare FL
33535,"2,524.86",33535,Medicare FL
33536,"2,721.41",33536,Medicare FL
33542,"2,709.86",33542,Medicare FL
33545,"3,151.98",33545,Medicare FL
33548,"3,030.52",33548,Medicare FL
33572,239.02,33572,Medicare FL
33600,"1,782.45",33600,Medicare FL
33602,"1,729.99",33602,Medicare FL
33606,"1,842.99",33606,Medicare FL
33608,"1,866.24",33608,Medicare FL
33610,"1,840.33",33610,Medicare FL
33611,"2,021.48",33611,Medicare FL
33612,"2,076.22",33612,Medicare FL
33615,"2,070.77",33615,Medicare FL
33617,"2,243.89",33617,Medicare FL
33619,"2,844.44",33619,Medicare FL
33620,"1,709.09",33620,Medicare FL
33621,962.17,33621,Medicare FL
33622,"3,556.80",33622,Medicare FL
33641,"1,698.98",33641,Medicare FL
33645,"1,794.10",33645,Medicare FL
33647,"1,882.46",33647,Medicare FL
33660,"1,819.65",33660,Medicare FL
33665,"1,982.95",33665,Medicare FL
33670,"2,044.78",33670,Medicare FL
33675,"2,042.76",33675,Medicare FL
33676,"2,097.51",33676,Medicare FL
33677,"2,178.34",33677,Medicare FL
33681,"1,910.07",33681,Medicare FL
33684,"1,956.56",33684,Medicare FL
33688,"1,951.56",33688,Medicare FL
33690,"1,244.71",33690,Medicare FL
33692,"2,027.14",33692,Medicare FL
33694,"2,021.48",33694,Medicare FL
33697,"2,130.17",33697,Medicare FL
33702,"1,603.37",33702,Medicare FL
33710,"2,125.26",33710,Medicare FL
33720,"1,604.35",33720,Medicare FL
33724,"1,592.41",33724,Medicare FL
33726,"2,105.88",33726,Medicare FL
33730,"2,080.00",33730,Medicare FL
33732,"1,709.33",33732,Medicare FL
33735,"1,344.07",33735,Medicare FL
33736,"1,458.49",33736,Medicare FL
33737,"1,345.98",33737,Medicare FL
33741,772.70,33741,Medicare FL
33745,"1,103.96",33745,Medicare FL
33746,441.26,33746,Medicare FL
33750,"1,307.81",33750,Medicare FL
33755,"1,365.71",33755,Medicare FL
33762,"1,328.79",33762,Medicare FL
33764,"1,365.71",33764,Medicare FL
33766,"1,380.44",33766,Medicare FL
33767,"1,474.05",33767,Medicare FL
33768,431.83,33768,Medicare FL
33770,"2,193.61",33770,Medicare FL
33771,"2,257.74",33771,Medicare FL
33774,"1,865.55",33774,Medicare FL
33775,"1,921.20",33775,Medicare FL
33776,"2,032.29",33776,Medicare FL
33777,"1,960.60",33777,Medicare FL
33778,"2,438.05",33778,Medicare FL
33779,"2,409.29",33779,Medicare FL
33780,"2,454.43",33780,Medicare FL
33781,"2,396.42",33781,Medicare FL
33782,"3,344.00",33782,Medicare FL
33783,"3,615.32",33783,Medicare FL
33786,"2,360.91",33786,Medicare FL
33788,"1,588.47",33788,Medicare FL
33800,"1,021.84",33800,Medicare FL
33802,"1,125.13",33802,Medicare FL
33803,"1,192.63",33803,Medicare FL
33813,"1,285.65",33813,Medicare FL
33814,"1,580.14",33814,Medicare FL
33820,"1,002.39",33820,Medicare FL
33822,"1,057.31",33822,Medicare FL
33824,"1,224.04",33824,Medicare FL
33840,"1,284.19",33840,Medicare FL
33845,"1,383.42",33845,Medicare FL
33851,"1,319.42",33851,Medicare FL
33852,"1,451.06",33852,Medicare FL
33853,"1,900.65",33853,Medicare FL
33858,"3,505.26",33858,Medicare FL
33859,"2,516.54",33859,Medicare FL
33863,"3,248.58",33863,Medicare FL
33864,"3,319.67",33864,Medicare FL
33866,951.09,33866,Medicare FL
33871,"3,363.78",33871,Medicare FL
33875,"2,836.31",33875,Medicare FL
33877,"3,737.95",33877,Medicare FL
33880,"1,850.60",33880,Medicare FL
33881,"1,589.13",33881,Medicare FL
33883,"1,150.15",33883,Medicare FL
33884,412.63,33884,Medicare FL
33886,993.34,33886,Medicare FL
33889,827.30,33889,Medicare FL
33891,"1,005.76",33891,Medicare FL
33894,"1,008.86",33894,Medicare FL
33895,802.97,33895,Medicare FL
33897,596.58,33897,Medicare FL
33900,588.85,33900,Medicare FL
33901,773.96,33901,Medicare FL
33902,747.11,33902,Medicare FL
33903,880.33,33903,Medicare FL
33904,296.06,33904,Medicare FL
33910,"2,687.06",33910,Medicare FL
33915,"1,413.12",33915,Medicare FL
33916,"4,301.24",33916,Medicare FL
33917,"1,511.28",33917,Medicare FL
33920,"1,875.39",33920,Medicare FL
33922,"1,441.22",33922,Medicare FL
33924,295.61,33924,Medicare FL
33925,"1,778.76",33925,Medicare FL
33926,"2,505.04",33926,Medicare FL
33927,"2,645.08",33927,Medicare FL
33935,"5,064.52",33935,Medicare FL
33945,"5,022.33",33945,Medicare FL
33946,318.42,33946,Medicare FL
33947,352.66,33947,Medicare FL
33948,241.57,33948,Medicare FL
33949,236.48,33949,Medicare FL
33951,434.27,33951,Medicare FL
33952,439.68,33952,Medicare FL
33953,485.28,33953,Medicare FL
33954,491.82,33954,Medicare FL
33955,850.33,33955,Medicare FL
33956,865.21,33956,Medicare FL
33957,188.76,33957,Medicare FL
33958,188.76,33958,Medicare FL
33959,241.06,33959,Medicare FL
33962,241.06,33962,Medicare FL
33963,479.70,33963,Medicare FL
33964,506.58,33964,Medicare FL
33965,188.76,33965,Medicare FL
33966,244.39,33966,Medicare FL
33967,266.01,33967,Medicare FL
33968,34.71,33968,Medicare FL
33969,279.78,33969,Medicare FL
33970,363.22,33970,Medicare FL
33971,728.11,33971,Medicare FL
33973,515.29,33973,Medicare FL
33974,914.31,33974,Medicare FL
33975,"1,349.57",33975,Medicare FL
33976,"1,627.86",33976,Medicare FL
33977,"1,157.35",33977,Medicare FL
33978,"1,365.21",33978,Medicare FL
33979,"2,011.94",33979,Medicare FL
33980,"1,843.25",33980,Medicare FL
33981,852.15,33981,Medicare FL
33982,"2,004.25",33982,Medicare FL
33983,"2,358.80",33983,Medicare FL
33984,293.59,33984,Medicare FL
33985,526.60,33985,Medicare FL
33986,541.44,33986,Medicare FL
33987,214.18,33987,Medicare FL
33988,797.37,33988,Medicare FL
33989,506.58,33989,Medicare FL
33990,370.61,33990,Medicare FL
33991,467.73,33991,Medicare FL
33992,193.40,33992,Medicare FL
33993,169.84,33993,Medicare FL
33995,364.06,33995,Medicare FL
33997,165.96,33997,Medicare FL
34001,953.12,34001,Medicare FL
34051,"1,019.50",34051,Medicare FL
34101,616.95,34101,Medicare FL
34111,616.32,34111,Medicare FL
34151,"1,443.40",34151,Medicare FL
34201,"1,060.15",34201,Medicare FL
34203,983.39,34203,Medicare FL
34401,"1,533.96",34401,Medicare FL
34421,724.07,34421,Medicare FL
34451,"1,498.38",34451,Medicare FL
34471,"1,124.91",34471,Medicare FL
34490,598.76,34490,Medicare FL
34501,931.03,34501,Medicare FL
34502,"1,596.47",34502,Medicare FL
34510,"1,064.37",34510,Medicare FL
34520,"1,029.99",34520,Medicare FL
34530,979.36,34530,Medicare FL
34701,"1,277.59",34701,Medicare FL
34702,"1,914.64",34702,Medicare FL
34703,"1,420.82",34703,Medicare FL
34704,"2,372.98",34704,Medicare FL
34705,"1,580.40",34705,Medicare FL
34706,"2,362.01",34706,Medicare FL
34707,"1,200.77",34707,Medicare FL
34708,"1,896.41",34708,Medicare FL
34709,334.34,34709,Medicare FL
34710,822.70,34710,Medicare FL
34711,306.24,34711,Medicare FL
34712,674.91,34712,Medicare FL
34713,127.85,34713,Medicare FL
34714,279.02,34714,Medicare FL
34715,310.66,34715,Medicare FL
34716,384.66,34716,Medicare FL
34717,460.53,34717,Medicare FL
34718,"1,282.99",34718,Medicare FL
34808,211.22,34808,Medicare FL
34812,214.37,34812,Medicare FL
34813,244.78,34813,Medicare FL
34820,351.60,34820,Medicare FL
34830,"1,839.14",34830,Medicare FL
34831,"2,007.87",34831,Medicare FL
34832,"1,977.83",34832,Medicare FL
34833,410.50,34833,Medicare FL
34834,134.84,34834,Medicare FL
35001,"1,163.87",35001,Medicare FL
35002,"1,186.37",35002,Medicare FL
35005,"1,037.48",35005,Medicare FL
35011,"1,047.38",35011,Medicare FL
35013,"1,314.06",35013,Medicare FL
35021,"1,293.89",35021,Medicare FL
35022,"1,481.65",35022,Medicare FL
35045,"1,004.09",35045,Medicare FL
35081,"1,798.57",35081,Medicare FL
35082,"2,246.32",35082,Medicare FL
35091,"1,852.80",35091,Medicare FL
35092,"2,700.11",35092,Medicare FL
35102,"1,956.03",35102,Medicare FL
35103,"2,307.51",35103,Medicare FL
35111,"1,385.83",35111,Medicare FL
35112,"1,704.56",35112,Medicare FL
35121,"1,648.77",35121,Medicare FL
35122,"1,973.54",35122,Medicare FL
35131,"1,434.44",35131,Medicare FL
35132,"1,704.56",35132,Medicare FL
35141,"1,134.10",35141,Medicare FL
35142,"1,369.44",35142,Medicare FL
35151,"1,289.57",35151,Medicare FL
35152,"1,456.78",35152,Medicare FL
35180,817.50,35180,Medicare FL
35182,"1,856.43",35182,Medicare FL
35184,"1,005.03",35184,Medicare FL
35188,"1,391.59",35188,Medicare FL
35189,"1,575.06",35189,Medicare FL
35190,782.68,35190,Medicare FL
35201,965.09,35201,Medicare FL
35206,815.69,35206,Medicare FL
35207,770.19,35207,Medicare FL
35211,"1,438.66",35211,Medicare FL
35216,"2,169.55",35216,Medicare FL
35221,"1,528.98",35221,Medicare FL
35226,857.73,35226,Medicare FL
35231,"1,269.32",35231,Medicare FL
35236,"1,031.73",35236,Medicare FL
35241,"1,475.25",35241,Medicare FL
35246,"1,606.22",35246,Medicare FL
35251,"1,805.07",35251,Medicare FL
35256,"1,047.95",35256,Medicare FL
35261,"1,021.16",35261,Medicare FL
35266,895.63,35266,Medicare FL
35271,"1,430.72",35271,Medicare FL
35276,"1,498.08",35276,Medicare FL
35281,"1,682.04",35281,Medicare FL
35286,959.98,35286,Medicare FL
35301,"1,171.82",35301,Medicare FL
35302,"1,159.40",35302,Medicare FL
35303,"1,272.63",35303,Medicare FL
35304,"1,325.36",35304,Medicare FL
35305,"1,274.54",35305,Medicare FL
35306,464.48,35306,Medicare FL
35311,"1,598.21",35311,Medicare FL
35321,930.85,35321,Medicare FL
35331,"1,509.55",35331,Medicare FL
35341,"1,437.52",35341,Medicare FL
35351,"1,334.28",35351,Medicare FL
35355,"1,067.95",35355,Medicare FL
35361,"1,588.39",35361,Medicare FL
35363,"1,693.54",35363,Medicare FL
35371,843.96,35371,Medicare FL
35372,"1,012.71",35372,Medicare FL
35390,164.93,35390,Medicare FL
35400,153.83,35400,Medicare FL
35500,330.95,35500,Medicare FL
35501,"1,522.18",35501,Medicare FL
35506,"1,328.23",35506,Medicare FL
35508,"1,384.89",35508,Medicare FL
35509,"1,471.15",35509,Medicare FL
35510,"1,282.45",35510,Medicare FL
35511,"1,168.30",35511,Medicare FL
35512,"1,257.44",35512,Medicare FL
35515,"1,384.89",35515,Medicare FL
35516,"1,272.45",35516,Medicare FL
35518,"1,190.84",35518,Medicare FL
35521,"1,280.07",35521,Medicare FL
35522,"1,219.29",35522,Medicare FL
35523,"1,281.64",35523,Medicare FL
35525,"1,175.73",35525,Medicare FL
35526,"1,778.29",35526,Medicare FL
35531,"2,035.24",35531,Medicare FL
35533,"1,572.26",35533,Medicare FL
35535,"1,986.03",35535,Medicare FL
35536,"1,762.48",35536,Medicare FL
35537,"2,176.02",35537,Medicare FL
35538,"2,437.14",35538,Medicare FL
35539,"2,287.57",35539,Medicare FL
35540,"2,549.85",35540,Medicare FL
35556,"1,445.12",35556,Medicare FL
35558,"1,282.55",35558,Medicare FL
35560,"1,778.42",35560,Medicare FL
35563,"1,380.43",35563,Medicare FL
35565,"1,360.95",35565,Medicare FL
35566,"1,726.36",35566,Medicare FL
35570,"1,537.04",35570,Medicare FL
35571,"1,374.06",35571,Medicare FL
35572,356.11,35572,Medicare FL
35583,"1,496.47",35583,Medicare FL
35585,"1,734.22",35585,Medicare FL
35587,"1,388.78",35587,Medicare FL
35600,192.48,35600,Medicare FL
35601,"1,455.42",35601,Medicare FL
35606,"1,220.52",35606,Medicare FL
35612,"1,089.57",35612,Medicare FL
35616,"1,148.89",35616,Medicare FL
35621,"1,137.64",35621,Medicare FL
35623,"1,369.91",35623,Medicare FL
35626,"1,638.51",35626,Medicare FL
35631,"1,924.30",35631,Medicare FL
35632,"1,884.85",35632,Medicare FL
35633,"2,063.99",35633,Medicare FL
35634,"1,844.38",35634,Medicare FL
35636,"1,663.43",35636,Medicare FL
35637,"1,729.53",35637,Medicare FL
35638,"1,801.22",35638,Medicare FL
35642,"1,028.15",35642,Medicare FL
35645,987.02,35645,Medicare FL
35646,"1,769.95",35646,Medicare FL
35647,"1,608.66",35647,Medicare FL
35650,"1,064.98",35650,Medicare FL
35654,"1,415.66",35654,Medicare FL
35656,"1,112.51",35656,Medicare FL
35661,"1,121.27",35661,Medicare FL
35663,"1,270.52",35663,Medicare FL
35665,"1,216.53",35665,Medicare FL
35666,"1,330.36",35666,Medicare FL
35671,"1,170.66",35671,Medicare FL
35681,83.12,35681,Medicare FL
35682,367.56,35682,Medicare FL
35683,426.95,35683,Medicare FL
35685,206.51,35685,Medicare FL
35686,167.49,35686,Medicare FL
35691,985.56,35691,Medicare FL
35693,870.37,35693,Medicare FL
35694,"1,029.64",35694,Medicare FL
35695,"1,068.64",35695,Medicare FL
35697,152.58,35697,Medicare FL
35700,157.79,35700,Medicare FL
35701,444.70,35701,Medicare FL
35702,422.13,35702,Medicare FL
35703,429.37,35703,Medicare FL
35800,749.02,35800,Medicare FL
35820,"2,080.92",35820,Medicare FL
35840,"1,262.56",35840,Medicare FL
35860,871.71,35860,Medicare FL
35870,"1,300.54",35870,Medicare FL
35875,611.41,35875,Medicare FL
35876,976.35,35876,Medicare FL
35879,955.43,35879,Medicare FL
35881,"1,066.70",35881,Medicare FL
35883,"1,242.09",35883,Medicare FL
35884,"1,292.47",35884,Medicare FL
35901,493.48,35901,Medicare FL
35903,581.10,35903,Medicare FL
35905,"1,752.60",35905,Medicare FL
35907,"1,985.91",35907,Medicare FL
36002,152.98,36002,Medicare FL
36005,238.76,36005,Medicare FL
36010,508.89,36010,Medicare FL
36011,751.34,36011,Medicare FL
36012,785.50,36012,Medicare FL
36013,730.54,36013,Medicare FL
36014,737.26,36014,Medicare FL
36015,791.04,36015,Medicare FL
36100,513.54,36100,Medicare FL
36140,482.00,36140,Medicare FL
36160,520.58,36160,Medicare FL
36200,562.87,36200,Medicare FL
36215,973.83,36215,Medicare FL
36216,"1,014.04",36216,Medicare FL
36217,"1,711.26",36217,Medicare FL
36218,200.33,36218,Medicare FL
36221,934.44,36221,Medicare FL
36222,"1,175.76",36222,Medicare FL
36223,"1,593.19",36223,Medicare FL
36224,"1,963.46",36224,Medicare FL
36225,"1,515.10",36225,Medicare FL
36226,"1,913.80",36226,Medicare FL
36227,243.02,36227,Medicare FL
36228,"1,237.33",36228,Medicare FL
36245,"1,165.94",36245,Medicare FL
36246,797.38,36246,Medicare FL
36247,"1,336.81",36247,Medicare FL
36248,111.45,36248,Medicare FL
36251,"1,210.04",36251,Medicare FL
36252,"1,323.75",36252,Medicare FL
36253,"1,876.77",36253,Medicare FL
36254,"1,866.11",36254,Medicare FL
36260,683.76,36260,Medicare FL
36261,427.05,36261,Medicare FL
36262,325.49,36262,Medicare FL
36400,26.94,36400,Medicare FL
36405,23.50,36405,Medicare FL
36406,17.12,36406,Medicare FL
36410,17.29,36410,Medicare FL
36420,50.00,36420,Medicare FL
36425,40.06,36425,Medicare FL
36430,40.26,36430,Medicare FL
36440,49.59,36440,Medicare FL
36450,168.59,36450,Medicare FL
36455,130.66,36455,Medicare FL
36456,96.25,36456,Medicare FL
36460,353.38,36460,Medicare FL
36465,"1,208.68",36465,Medicare FL
36466,"1,278.90",36466,Medicare FL
36470,112.39,36470,Medicare FL
36471,195.69,36471,Medicare FL
36473,"1,135.16",36473,Medicare FL
36474,243.20,36474,Medicare FL
36475,"1,022.97",36475,Medicare FL
36476,276.39,36476,Medicare FL
36478,935.87,36478,Medicare FL
36479,295.93,36479,Medicare FL
36481,"1,614.72",36481,Medicare FL
36482,"1,561.29",36482,Medicare FL
36483,138.31,36483,Medicare FL
36500,185.54,36500,Medicare FL
36510,84.31,36510,Medicare FL
36511,108.91,36511,Medicare FL
36512,103.73,36512,Medicare FL
36513,105.27,36513,Medicare FL
36514,630.17,36514,Medicare FL
36516,"1,675.07",36516,Medicare FL
36522,"1,254.39",36522,Medicare FL
36555,181.89,36555,Medicare FL
36556,206.22,36556,Medicare FL
36557,"1,099.94",36557,Medicare FL
36558,780.75,36558,Medicare FL
36560,"1,179.16",36560,Medicare FL
36561,927.69,36561,Medicare FL
36563,"1,044.53",36563,Medicare FL
36565,799.79,36565,Medicare FL
36566,"3,911.26",36566,Medicare FL
36568,93.08,36568,Medicare FL
36569,96.18,36569,Medicare FL
36570,"1,373.66",36570,Medicare FL
36571,"1,184.00",36571,Medicare FL
36572,352.49,36572,Medicare FL
36573,358.71,36573,Medicare FL
36575,136.49,36575,Medicare FL
36576,335.76,36576,Medicare FL
36578,416.79,36578,Medicare FL
36580,180.20,36580,Medicare FL
36581,726.92,36581,Medicare FL
36582,829.84,36582,Medicare FL
36583,"1,092.50",36583,Medicare FL
36584,303.95,36584,Medicare FL
36585,"1,070.75",36585,Medicare FL
36589,164.15,36589,Medicare FL
36590,223.43,36590,Medicare FL
36591,26.15,36591,Medicare FL
36592,28.34,36592,Medicare FL
36593,32.89,36593,Medicare FL
36595,561.49,36595,Medicare FL
36596,111.07,36596,Medicare FL
36597,107.99,36597,Medicare FL
36598,113.79,36598,Medicare FL
36600,26.65,36600,Medicare FL
36620,44.25,36620,Medicare FL
36625,107.00,36625,Medicare FL
36640,116.52,36640,Medicare FL
36660,67.44,36660,Medicare FL
36680,61.64,36680,Medicare FL
36800,121.33,36800,Medicare FL
36810,208.79,36810,Medicare FL
36815,140.68,36815,Medicare FL
36818,712.19,36818,Medicare FL
36819,755.79,36819,Medicare FL
36820,750.50,36820,Medicare FL
36821,681.88,36821,Medicare FL
36823,"1,466.62",36823,Medicare FL
36825,819.91,36825,Medicare FL
36830,688.79,36830,Medicare FL
36831,637.47,36831,Medicare FL
36832,781.14,36832,Medicare FL
36833,834.00,36833,Medicare FL
36835,498.17,36835,Medicare FL
36836,"7,558.03",36836,Medicare FL
36837,"9,000.38",36837,Medicare FL
36838,"1,183.14",36838,Medicare FL
36860,231.05,36860,Medicare FL
36861,144.24,36861,Medicare FL
36901,666.18,36901,Medicare FL
36902,"1,134.02",36902,Medicare FL
36903,"3,926.78",36903,Medicare FL
36904,"1,698.02",36904,Medicare FL
36905,"2,131.48",36905,Medicare FL
36906,"5,005.87",36906,Medicare FL
36907,556.15,36907,Medicare FL
36908,"1,320.43",36908,Medicare FL
36909,"1,757.84",36909,Medicare FL
37140,"2,429.52",37140,Medicare FL
37145,"2,253.88",37145,Medicare FL
37160,"2,314.71",37160,Medicare FL
37180,"2,224.94",37180,Medicare FL
37181,"2,429.52",37181,Medicare FL
37182,804.16,37182,Medicare FL
37183,"5,354.78",37183,Medicare FL
37184,"1,616.67",37184,Medicare FL
37185,454.10,37185,Medicare FL
37186,"1,117.38",37186,Medicare FL
37187,"1,592.00",37187,Medicare FL
37188,"1,359.32",37188,Medicare FL
37191,"1,872.34",37191,Medicare FL
37192,"1,224.84",37192,Medicare FL
37193,"1,409.55",37193,Medicare FL
